customer_id,first_name,last_name,email,phone,birth_date,account_open_date,account_type,status,balance_amount,deposit_amount,withdrawal_amount,credit_score,transaction_count,region,country_code,state_code,zip_code,referral_source,last_login_date,audit_required_fields_missing,audit_has_missing_required,audit_missing_required_count,audit_source_dataset,audit_load_timestamp,audit_row_id
A000370,Susan,Martin,susan.martin337@hotmail.com,(334) 535-7914,1963-01-11,2001-07-14,CD,Active,66669.81,25995.85,372.31,543,,Southwest,US,MN,34608,Agent,2025-04-10,,NO,0,dataset_A,2026-05-15 16:41:45,370
A000371,Ashley,Flores,ashley.flores270@icloud.com,(390) 461-6586,1993-09-21,2004-04-30,IRA,Closed,43706.23,37248.02,23924.13,429,499,Northeast,US,DE,82150,Agent,2024-12-12,,NO,0,dataset_A,2026-05-15 16:41:45,371
A000372,Emily,Garcia,emily.garcia990@icloud.com,(896) 427-1273,1981-10-02,2006-10-22,IRA,Active,17852.54,41001.33,9447.67,843,81,Southeast,US,SD,93140,Social Media,2023-11-08,,NO,0,dataset_A,2026-05-15 16:41:45,372
A000373,Michelle,Ramirez,michelle.ramirez879@yahoo.com,(631) 687-8667,1976-11-30,2024-12-05,IRA,Pending,27481.35,47952.84,19678.67,464,413,Southeast,US,MT,30898,Agent,2024-02-01,,NO,0,dataset_A,2026-05-15 16:41:45,373
A000374,Robert,Anderson,robert.anderson987@outlook.com,(410) 654-3333,1979-05-19,2023-05-09,IRA,Suspended,13614.25,20072.03,16504.03,765,450,Midwest,US,LA,15370,Mail,2024-06-07,,NO,0,dataset_A,2026-05-15 16:41:45,374
A000375,Sandra,Nguyen,sandra.nguyen173@hotmail.com,(813) 571-4953,1994-05-14,2018-11-30,Money Market,Closed,75725.18,11231.67,3693.31,557,,Southeast,US,PA,74877,Branch,2024-06-28,,NO,0,dataset_A,2026-05-15 16:41:45,375
A000376,Dorothy,Scott,dorothy.scott622@icloud.com,(804) 858-2615,1960-07-16,2018-12-03,Checking,Closed,37270.15,25948.34,11955.52,338,416,Southwest,US,TX,13360,Branch,2023-02-19,,NO,0,dataset_A,2026-05-15 16:41:45,376
A000377,Michael,Jackson,michael.jackson943@hotmail.com,(552) 560-5074,1954-04-16,2011-10-21,IRA,Closed,80090.47,36452.87,28468.53,811,170,West,US,WV,39828,Referral,2023-07-27,,NO,0,dataset_A,2026-05-15 16:41:45,377
A000378,Margaret,Lee,margaret.lee637@hotmail.com,(545) 648-6922,,2013-12-05,IRA,Closed,63767.24,37828.22,15054.54,503,364,Southwest,US,KY,29105,Agent,2024-12-25,,NO,0,dataset_A,2026-05-15 16:41:45,378
A000379,Matthew,Miller,matthew.miller866@outlook.com,(451) 761-3539,1974-07-25,2009-10-27,CD,Inactive,61148.71,48537.26,46818.58,794,212,West,US,IL,64044,Branch,2025-03-29,,NO,0,dataset_A,2026-05-15 16:41:45,379
A000380,Matthew,Taylor,matthew.taylor724@outlook.com,,1978-11-10,2024-02-23,IRA,Suspended,80244.32,13177.87,10888.79,656,330,Southeast,US,NJ,45275,Phone,2025-07-31,,NO,0,dataset_A,2026-05-15 16:41:45,380
A000381,Donna,Ramirez,donna.ramirez67@yahoo.com,(923) 351-2044,1955-11-14,2011-04-21,IRA,Suspended,1722.58,22423.41,2990.31,762,356,Midwest,US,IA,84692,Social Media,2025-04-13,,NO,0,dataset_A,2026-05-15 16:41:45,381
A000382,Donna,Lee,donna.lee884@gmail.com,(272) 828-2042,1964-06-18,2008-01-17,CD,Active,97074.3,2648.55,1068.84,696,195,Southeast,US,MI,33984,Online,2023-12-30,,NO,0,dataset_A,2026-05-15 16:41:45,382
A000383,Thomas,Young,thomas.young93@yahoo.com,(662) 969-2540,1951-10-31,2024-12-27,Checking,Inactive,,,,683,489,West,US,NY,33827,Phone,2024-12-08,balance_amount,YES,1,dataset_A,2026-05-15 16:41:45,383
A000384,Barbara,Hill,barbara.hill384@icloud.com,(655) 231-1635,1960-10-16,2004-10-31,IRA,Pending,17281.29,22034.88,4256.25,645,475,Southwest,US,NH,25254,Agent,2024-11-23,,NO,0,dataset_A,2026-05-15 16:41:45,384
A000385,Sarah,Young,sarah.young193@hotmail.com,(875) 924-2618,1958-02-28,2023-08-27,IRA,Pending,3679.83,2931.21,588.97,758,149,Southwest,US,MT,67034,Mail,2023-02-18,,NO,0,dataset_A,2026-05-15 16:41:45,385
A000386,Emily,Walker,emily.walker625@hotmail.com,(740) 242-4081,1977-07-21,2024-05-07,Checking,Pending,,49614.37,17452.63,744,268,West,US,MS,99277,,2023-07-22,balance_amount,YES,1,dataset_A,2026-05-15 16:41:45,386
A000387,Joseph,Lee,joseph.lee75@yahoo.com,,1979-09-04,2010-03-30,CD,Active,49275.16,28557.27,17755.88,732,363,Midwest,US,IN,95634,Agent,,,NO,0,dataset_A,2026-05-15 16:41:45,387
A000388,Matthew,Moore,matthew.moore863@yahoo.com,(912) 985-8358,1970-01-02,2005-03-03,CD,Active,81580.83,24410.82,23031.68,707,146,West,US,KY,24220,Social Media,2024-02-18,,NO,0,dataset_A,2026-05-15 16:41:45,388
A000389,Dorothy,Gonzalez,dorothy.gonzalez131@icloud.com,(388) 285-2104,2005-03-15,2006-05-27,Checking,Pending,99553.63,23447.85,4934.16,314,174,Midwest,US,ID,55890,Mail,2023-04-26,,NO,0,dataset_A,2026-05-15 16:41:45,389
A000390,Charles,Allen,charles.allen66@yahoo.com,(271) 451-9659,1964-06-14,2014-03-30,Checking,Suspended,17988.3,,7035.84,339,53,Northeast,US,MO,10448,,2023-09-03,,NO,0,dataset_A,2026-05-15 16:41:45,390
A000391,John,Torres,john.torres559@gmail.com,(902) 830-7336,1971-04-28,2011-03-20,CD,Suspended,1489.23,41199.92,22101.89,447,374,Southwest,US,KY,31013,Referral,2025-06-03,,NO,0,dataset_A,2026-05-15 16:41:45,391
A000392,Ashley,Clark,ashley.clark728@icloud.com,(615) 631-7844,1990-07-31,2020-10-16,CD,Inactive,85094.21,49374.47,10712.25,499,373,West,US,MS,70735,Phone,2025-04-16,,NO,0,dataset_A,2026-05-15 16:41:45,392
A000393,Jessica,Sanchez,jessica.sanchez145@hotmail.com,(838) 622-1833,1980-04-18,2017-03-28,CD,Active,10419.34,32611.87,21751.91,459,294,Southeast,US,GA,63908,Referral,2023-09-25,,NO,0,dataset_A,2026-05-15 16:41:45,393
A000394,Michelle,,michelle.king753@gmail.com,(292) 520-6844,1963-07-06,2002-12-17,Money Market,Pending,67457.04,39348.11,13324.09,610,287,Southeast,US,HI,64419,Online,2025-04-19,last_name,YES,1,dataset_A,2026-05-15 16:41:45,394
A000395,Donald,Moore,donald.moore707@yahoo.com,(338) 590-8746,1965-04-17,2016-04-03,Savings,Suspended,97600.54,33193.45,31421.06,647,453,Southeast,US,FL,91793,Referral,2023-11-03,,NO,0,dataset_A,2026-05-15 16:41:45,395
A000396,Richard,Lee,richard.lee300@gmail.com,(373) 573-5140,1975-02-22,2001-01-19,Savings,Active,35148.54,49178.55,12939.54,,337,West,US,AZ,27124,Social Media,2023-01-22,,NO,0,dataset_A,2026-05-15 16:41:45,396
A000397,Lisa,Harris,lisa.harris205@hotmail.com,(724) 634-7671,1961-11-15,2024-10-11,Money Market,Active,37691.7,1799.16,152.56,626,458,Southeast,US,WI,24031,Branch,2025-02-03,,NO,0,dataset_A,2026-05-15 16:41:45,397
A000398,Sarah,Garcia,sarah.garcia885@gmail.com,(359) 796-8549,1979-09-08,2005-06-21,Savings,Active,469.35,672.36,61.58,538,367,Midwest,US,SD,79380,Branch,2024-02-09,,NO,0,dataset_A,2026-05-15 16:41:45,398
A000399,Joshua,Lopez,joshua.lopez481@outlook.com,(281) 380-4239,1998-08-17,2005-07-24,Savings,Inactive,73022.26,29590.6,6738.24,603,259,Southeast,US,NV,42892,Social Media,,,NO,0,dataset_A,2026-05-15 16:41:45,399
A000400,Charles,Hernandez,charles.hernandez67@gmail.com,,1978-07-26,2016-03-19,Checking,Pending,5809.69,17211.16,7758.57,791,153,Midwest,US,OH,34941,Branch,2023-03-29,,NO,0,dataset_A,2026-05-15 16:41:45,400
A000401,Ashley,Robinson,ashley.robinson333@hotmail.com,(629) 225-3284,1984-03-22,2016-05-27,Savings,Inactive,46094.2,44954.48,4263.76,453,,Southeast,US,MD,82001,Referral,2025-09-23,,NO,0,dataset_A,2026-05-15 16:41:45,401
A000402,Sandra,Ramirez,sandra.ramirez971@yahoo.com,(922) 688-5740,1996-07-16,,Savings,Closed,48477.89,33289.46,14281.09,432,174,Southeast,US,MS,84098,,2025-01-27,account_open_date,YES,1,dataset_A,2026-05-15 16:41:45,402
A000403,Christopher,Anderson,christopher.anderson932@outlook.com,(539) 915-4184,1978-11-15,2010-04-08,Savings,Inactive,63204.08,45092.0,874.66,397,75,Northeast,US,ND,74348,Mail,2024-06-28,,NO,0,dataset_A,2026-05-15 16:41:45,403
A000404,Richard,Moore,,(835) 694-3394,1978-09-17,2024-01-21,Savings,Pending,36060.14,38887.96,2355.17,836,144,Southwest,US,NV,11430,Referral,,email,YES,1,dataset_A,2026-05-15 16:41:45,404
A000405,Jennifer,White,jennifer.white477@yahoo.com,(480) 666-5521,2004-06-01,2005-10-06,Checking,Active,44391.85,19100.97,7044.86,684,321,Midwest,US,MT,33330,Referral,2023-03-12,,NO,0,dataset_A,2026-05-15 16:41:45,405
A000406,Andrew,Torres,andrew.torres41@icloud.com,(355) 304-9565,1971-01-31,2016-01-07,Money Market,Active,5113.85,35863.51,18816.84,705,280,Southeast,US,NH,30848,Online,2024-06-18,,NO,0,dataset_A,2026-05-15 16:41:45,406
A000407,Emily,Johnson,emily.johnson54@yahoo.com,(340) 712-6234,1985-07-05,2012-12-28,CD,Pending,47608.67,2108.79,75.93,,297,West,US,HI,62059,Branch,2023-01-16,,NO,0,dataset_A,2026-05-15 16:41:45,407
A000408,Charles,Moore,charles.moore570@outlook.com,(534) 466-7432,,2022-12-16,Checking,Active,50843.4,7993.17,7458.3,605,345,West,US,MD,57308,,2024-05-31,,NO,0,dataset_A,2026-05-15 16:41:45,408
A000409,Lisa,Smith,lisa.smith222@yahoo.com,(600) 816-3707,1993-01-29,2011-02-23,Checking,Active,85965.98,10317.63,9768.6,610,373,Southeast,US,CT,17017,Referral,2024-01-26,,NO,0,dataset_A,2026-05-15 16:41:45,409
A000410,Betty,Jones,betty.jones287@hotmail.com,(667) 409-2971,1952-09-22,2005-01-18,CD,Pending,65189.41,14873.5,335.53,364,78,Southwest,US,UT,59469,,2025-08-11,,NO,0,dataset_A,2026-05-15 16:41:45,410
A000411,James,Torres,james.torres919@gmail.com,(407) 473-1399,1966-11-15,2000-02-01,IRA,Suspended,65489.31,47971.44,37991.64,348,45,Southwest,US,NM,81380,Branch,2025-01-30,,NO,0,dataset_A,2026-05-15 16:41:45,411
A000412,Barbara,Lee,barbara.lee753@outlook.com,(351) 888-9102,1986-08-03,2003-11-17,Savings,Closed,40403.67,29010.59,13077.07,468,175,Southeast,US,RI,54780,Phone,2023-11-23,,NO,0,dataset_A,2026-05-15 16:41:45,412
A000413,Jessica,Sanchez,jessica.sanchez84@hotmail.com,(460) 763-3698,1980-01-17,2016-09-29,IRA,Suspended,88012.66,49525.2,20206.2,408,329,Southeast,US,VA,10078,Social Media,2023-08-09,,NO,0,dataset_A,2026-05-15 16:41:45,413
A000414,Robert,Martin,robert.martin248@hotmail.com,(216) 231-5846,1966-08-30,2011-05-15,CD,Closed,29937.19,,3140.91,513,317,Southwest,US,SD,90583,,2023-03-06,,NO,0,dataset_A,2026-05-15 16:41:45,414
A000415,Mary,Taylor,mary.taylor718@hotmail.com,(835) 559-9033,1984-02-02,2003-11-23,Checking,Active,86048.07,19187.76,12113.21,688,123,Southwest,US,AZ,52319,Referral,2025-07-13,,NO,0,dataset_A,2026-05-15 16:41:45,415
A000416,Michael,Smith,michael.smith701@yahoo.com,(385) 674-5501,1984-10-28,2002-03-09,IRA,Suspended,59139.62,33762.13,,639,351,Northeast,US,IL,73195,Mail,2025-03-04,,NO,0,dataset_A,2026-05-15 16:41:45,416
A000417,Susan,Harris,susan.harris45@outlook.com,(655) 917-2902,1962-06-28,2001-01-22,CD,Active,17859.12,17003.52,6262.2,728,142,Southwest,US,CA,18542,Online,2025-01-02,,NO,0,dataset_A,2026-05-15 16:41:45,417
A000418,Sarah,Rodriguez,sarah.rodriguez124@gmail.com,(582) 770-5309,1966-08-23,2001-10-13,Money Market,Inactive,15780.53,28521.03,10605.79,312,340,West,US,AL,49759,Social Media,2024-05-14,,NO,0,dataset_A,2026-05-15 16:41:45,418
A000419,Richard,Walker,richard.walker490@hotmail.com,(272) 349-3080,1963-01-17,2003-04-04,CD,Closed,21019.31,8620.9,3503.46,343,399,Southeast,US,TX,58979,Mail,2024-04-05,,NO,0,dataset_A,2026-05-15 16:41:45,419
A000420,Donald,Flores,donald.flores973@icloud.com,(494) 709-2229,1952-10-09,2003-10-22,Savings,Active,88818.79,32302.05,15004.53,649,274,Midwest,US,NM,77035,Mail,2023-10-09,,NO,0,dataset_A,2026-05-15 16:41:45,420
A000421,Dorothy,Perez,dorothy.perez546@icloud.com,(808) 725-4732,1979-01-31,2015-08-20,Money Market,Pending,61444.85,3146.72,1880.98,492,455,Midwest,US,IL,99912,Referral,2024-10-19,,NO,0,dataset_A,2026-05-15 16:41:45,421
A000422,Donna,King,donna.king178@gmail.com,(545) 387-9142,1985-02-18,2020-08-04,Money Market,Pending,72321.57,43807.28,16496.16,,415,Southwest,US,NJ,82174,Phone,2025-11-12,,NO,0,dataset_A,2026-05-15 16:41:45,422
A000423,Karen,Brown,karen.brown438@hotmail.com,,1974-11-19,2012-01-15,CD,Inactive,,23818.41,2654.13,583,123,West,US,RI,84791,Social Media,2024-12-25,balance_amount,YES,1,dataset_A,2026-05-15 16:41:45,423
A000424,Emily,Nguyen,,(293) 784-5419,1961-03-05,2018-03-25,IRA,Inactive,16770.15,48319.99,,745,307,Southwest,US,IN,40432,Online,2025-04-16,email,YES,1,dataset_A,2026-05-15 16:41:45,424
A000425,Barbara,Harris,barbara.harris872@icloud.com,(647) 736-6608,1994-10-09,2019-11-01,Savings,Active,74944.77,1151.33,434.82,512,180,Southeast,US,VA,48099,Branch,2025-08-19,,NO,0,dataset_A,2026-05-15 16:41:45,425
A000426,Andrew,Thomas,andrew.thomas661@gmail.com,(702) 646-8296,1958-01-10,2010-04-02,Money Market,Suspended,44950.7,40005.03,23422.73,843,433,Southwest,US,MS,16288,Social Media,2023-11-22,,NO,0,dataset_A,2026-05-15 16:41:45,426
A000427,Emily,Brown,emily.brown257@gmail.com,(390) 434-7708,1996-09-12,2004-02-20,Savings,Closed,52288.01,12757.27,11416.76,500,39,Northeast,US,LA,33426,Phone,2025-08-05,,NO,0,dataset_A,2026-05-15 16:41:45,427
A000428,Susan,Martinez,susan.martinez547@yahoo.com,(221) 712-9265,1985-05-01,2021-01-15,Savings,Pending,24187.48,437.32,122.13,479,365,West,US,WI,15540,Online,2023-10-06,,NO,0,dataset_A,2026-05-15 16:41:45,428
A000429,Kimberly,Young,kimberly.young694@hotmail.com,(732) 562-7638,1996-12-18,2022-06-01,Savings,Active,54806.73,36311.75,10836.96,722,153,Midwest,US,NY,36044,,2023-10-29,,NO,0,dataset_A,2026-05-15 16:41:45,429
A000430,William,Martin,william.martin406@yahoo.com,(929) 676-7087,1991-07-26,2002-04-21,Checking,Closed,13802.69,45025.18,40945.54,743,150,West,US,OK,72535,Online,2025-09-08,,NO,0,dataset_A,2026-05-15 16:41:45,430
A000431,Richard,Martin,richard.martin945@icloud.com,(225) 721-4583,1983-04-23,2014-12-25,IRA,Closed,16177.51,49604.98,25645.65,748,221,Northeast,US,TX,81826,Agent,2025-11-02,,NO,0,dataset_A,2026-05-15 16:41:45,431
A000432,Barbara,Harris,barbara.harris339@hotmail.com,(831) 593-5518,1953-10-04,2005-12-18,Savings,Suspended,73010.71,31760.23,13558.81,,83,Midwest,US,WA,73263,,2023-12-06,,NO,0,dataset_A,2026-05-15 16:41:45,432
A000433,Jennifer,Robinson,jennifer.robinson832@outlook.com,(771) 761-6416,1979-04-18,2023-04-30,IRA,Inactive,61488.23,,13329.86,607,370,Northeast,US,PA,49366,Social Media,2023-08-07,,NO,0,dataset_A,2026-05-15 16:41:45,433
A000434,Joseph,Thomas,joseph.thomas476@yahoo.com,(780) 539-5900,1964-07-29,2002-12-22,Checking,Suspended,92568.19,34869.09,14443.58,641,60,Southwest,US,NY,61949,Phone,2025-05-30,,NO,0,dataset_A,2026-05-15 16:41:45,434
A000435,Michelle,Hernandez,michelle.hernandez345@yahoo.com,(955) 208-3458,1994-03-14,,Checking,Inactive,59597.21,29672.3,20139.77,665,44,Midwest,US,MI,23103,Online,2023-06-18,account_open_date,YES,1,dataset_A,2026-05-15 16:41:45,435
A000436,Richard,Hernandez,richard.hernandez919@hotmail.com,(273) 827-5660,1991-06-24,2007-01-22,IRA,Active,82331.19,24518.0,6955.68,646,355,Southwest,US,MN,76699,Referral,2025-04-01,,NO,0,dataset_A,2026-05-15 16:41:45,436
A000437,Sarah,Martin,sarah.martin683@outlook.com,(320) 351-2764,1961-04-25,2012-09-02,IRA,Inactive,20660.0,23064.34,2828.11,609,107,Northeast,US,MS,30516,Mail,,,NO,0,dataset_A,2026-05-15 16:41:45,437
A000438,Matthew,Lopez,matthew.lopez833@hotmail.com,(534) 963-7919,2000-10-30,2007-05-13,CD,Closed,46082.15,48327.63,11599.76,584,369,Northeast,US,WY,11209,Agent,2024-12-03,,NO,0,dataset_A,2026-05-15 16:41:45,438
A000439,James,Miller,james.miller495@icloud.com,(480) 743-7401,2002-12-23,2008-10-27,Checking,Suspended,19772.18,7390.29,2144.61,,9,Northeast,US,NM,64689,Mail,2024-04-17,,NO,0,dataset_A,2026-05-15 16:41:45,439
A000440,Joseph,Lewis,joseph.lewis272@outlook.com,(604) 471-1070,1953-08-21,2020-02-25,CD,Active,89097.08,42608.24,11659.09,,393,Northeast,US,NY,86044,Branch,2024-08-11,,NO,0,dataset_A,2026-05-15 16:41:45,440
A000441,,Scott,matthew.scott744@outlook.com,(691) 221-2629,1973-03-01,2011-07-14,CD,Inactive,17312.29,32805.13,25098.97,370,79,Northeast,US,KS,18648,Social Media,2024-07-07,first_name,YES,1,dataset_A,2026-05-15 16:41:45,441
A000442,Mark,Perez,mark.perez125@icloud.com,(484) 285-6836,1981-09-09,2008-06-28,Checking,Pending,76482.98,38976.88,3368.55,449,267,West,US,IL,72742,Social Media,2023-03-03,,NO,0,dataset_A,2026-05-15 16:41:45,442
A000443,Sandra,Miller,sandra.miller827@icloud.com,(800) 965-2096,1970-05-06,2022-03-05,CD,Closed,77474.15,20122.97,844.45,303,8,Midwest,US,TN,54397,Mail,2023-01-16,,NO,0,dataset_A,2026-05-15 16:41:45,443
A000444,Jennifer,Rodriguez,jennifer.rodriguez864@gmail.com,(764) 943-6582,1952-11-30,2013-12-30,Money Market,Active,59262.17,28070.61,8426.94,440,417,Southeast,US,LA,54556,Social Media,2023-06-02,,NO,0,dataset_A,2026-05-15 16:41:45,444
A000445,Dorothy,Martin,dorothy.martin757@outlook.com,(340) 737-2640,1958-07-16,2014-04-12,Savings,Pending,40390.52,1307.39,361.51,381,281,West,US,MD,82399,Agent,2025-04-06,,NO,0,dataset_A,2026-05-15 16:41:45,445
A000446,Anthony,Garcia,anthony.garcia674@outlook.com,(309) 688-1696,1982-05-26,2011-11-09,IRA,Inactive,26539.34,2602.67,1687.79,406,8,Southeast,US,HI,99449,Phone,2025-04-15,,NO,0,dataset_A,2026-05-15 16:41:45,446
A000447,Karen,Torres,karen.torres814@yahoo.com,(740) 499-6640,2003-01-01,2012-11-26,Checking,Suspended,49011.61,11895.59,17.28,495,353,Southeast,US,TN,86048,Online,2024-05-24,,NO,0,dataset_A,2026-05-15 16:41:45,447
A000448,Joseph,Thomas,joseph.thomas763@gmail.com,(788) 202-4443,1951-03-27,2009-04-03,Checking,Closed,72990.87,34203.41,22557.84,754,439,Southeast,US,MO,56291,Branch,2024-05-12,,NO,0,dataset_A,2026-05-15 16:41:45,448
A000449,Karen,Ramirez,karen.ramirez51@outlook.com,(669) 736-5736,1959-11-28,2012-07-12,Checking,Suspended,-192.73,23179.13,13594.2,529,352,Southwest,US,MO,45342,Branch,,,NO,0,dataset_A,2026-05-15 16:41:45,449
A000450,Dorothy,Harris,dorothy.harris225@icloud.com,(906) 301-5453,1996-05-03,2000-11-28,Checking,Inactive,50724.62,46698.81,11408.25,842,321,West,US,AL,29542,Online,2025-05-09,,NO,0,dataset_A,2026-05-15 16:41:45,450
A000451,Donald,Gonzalez,donald.gonzalez192@gmail.com,(404) 843-7585,2003-12-21,2004-04-23,Savings,Inactive,73128.2,36044.04,12863.42,845,116,West,US,AK,19996,Online,2023-10-08,,NO,0,dataset_A,2026-05-15 16:41:45,451
A000452,John,Wilson,john.wilson479@hotmail.com,(935) 338-4616,1969-08-07,2011-07-03,CD,Active,53265.56,36930.77,32861.06,395,121,Northeast,US,KY,88423,Phone,2024-05-08,,NO,0,dataset_A,2026-05-15 16:41:45,452
A000453,Karen,Wright,karen.wright172@gmail.com,(302) 290-9252,,2016-01-04,Savings,Active,92585.94,24477.47,13993.87,497,80,Northeast,US,WA,33513,Branch,2024-02-09,,NO,0,dataset_A,2026-05-15 16:41:45,453
A000454,Patricia,Lewis,patricia.lewis232@icloud.com,(979) 506-8074,1955-09-05,2000-05-04,IRA,Inactive,13018.76,5893.81,639.62,516,212,Southeast,US,VT,31782,Referral,2025-12-23,,NO,0,dataset_A,2026-05-15 16:41:45,454
A000455,Donna,Perez,donna.perez908@hotmail.com,(635) 376-8292,1973-05-07,2000-11-24,CD,Pending,15318.41,49860.88,28989.24,429,117,West,US,DE,83408,Mail,2023-10-04,,NO,0,dataset_A,2026-05-15 16:41:45,455
A000456,Paul,Anderson,paul.anderson819@yahoo.com,(751) 765-2369,1998-03-24,2014-11-23,Savings,Active,23668.53,2537.91,521.03,525,45,West,US,NH,19363,Mail,2023-06-14,,NO,0,dataset_A,2026-05-15 16:41:45,456
A000457,Ashley,,ashley.hernandez698@outlook.com,(907) 224-1497,1964-10-18,2003-08-21,CD,Active,99271.56,16884.07,10933.24,326,180,Northeast,US,NC,94621,Referral,2024-06-18,last_name,YES,1,dataset_A,2026-05-15 16:41:45,457
A000458,Barbara,Hill,barbara.hill685@icloud.com,(981) 495-9215,1953-10-23,2001-10-23,Checking,Active,53771.34,,12719.27,649,370,West,US,GA,63108,Mail,2024-04-27,,NO,0,dataset_A,2026-05-15 16:41:45,458
A000459,Karen,Allen,karen.allen234@outlook.com,(947) 242-1645,1954-10-04,2018-05-26,IRA,Suspended,36641.41,2449.9,41.63,838,33,Northeast,US,DE,61337,Referral,2023-09-12,,NO,0,dataset_A,2026-05-15 16:41:45,459
A000460,James,Taylor,james.taylor641@outlook.com,(454) 728-4176,1966-11-03,2017-12-05,Checking,Inactive,96196.28,32188.87,9500.58,614,,Southeast,US,MS,79248,Mail,2024-09-26,,NO,0,dataset_A,2026-05-15 16:41:45,460
A000461,John,Harris,john.harris299@hotmail.com,(391) 612-4753,1983-02-09,2008-05-21,Checking,Active,15245.54,47307.09,37471.65,825,417,Northeast,US,WY,39604,Agent,2024-05-09,,NO,0,dataset_A,2026-05-15 16:41:45,461
A000462,Kimberly,Lopez,kimberly.lopez851@outlook.com,(904) 548-1615,1955-02-28,2009-09-11,Money Market,Inactive,32820.9,48623.81,15320.09,704,413,Northeast,US,CO,22396,Agent,2025-12-13,,NO,0,dataset_A,2026-05-15 16:41:45,462
A000463,Linda,Wright,linda.wright50@icloud.com,(337) 614-6292,1953-07-08,2003-06-12,IRA,Pending,97546.82,12054.82,11951.41,812,398,West,US,AL,11398,Branch,2023-02-24,,NO,0,dataset_A,2026-05-15 16:41:45,463
A000464,Nancy,Clark,nancy.clark115@icloud.com,(683) 852-9148,1975-06-13,2018-08-21,Savings,Suspended,12354.65,29859.83,3999.02,618,413,West,US,SD,85370,Referral,2024-08-21,,NO,0,dataset_A,2026-05-15 16:41:45,464
A000465,Kimberly,Walker,kimberly.walker352@gmail.com,(420) 821-9287,1971-07-18,2015-02-23,Money Market,Active,58448.99,37826.06,11118.91,717,21,Northeast,US,WY,54235,Branch,2025-03-20,,NO,0,dataset_A,2026-05-15 16:41:45,465
A000466,John,,john.king711@gmail.com,(256) 732-4328,1985-09-10,2001-03-22,CD,Active,11209.52,6439.32,643.58,523,174,Southwest,US,NC,82127,Branch,2023-08-11,last_name,YES,1,dataset_A,2026-05-15 16:41:45,466
A000467,Dorothy,Ramirez,dorothy.ramirez782@icloud.com,(967) 241-2897,1999-10-01,2020-01-26,Savings,Suspended,64237.17,7129.79,5252.22,,330,Northeast,US,AR,23431,Agent,2023-02-06,,NO,0,dataset_A,2026-05-15 16:41:45,467
A000468,Steven,White,,(461) 796-3713,2003-08-21,2018-11-15,CD,Closed,70608.5,40164.33,30504.59,767,267,West,US,MS,85927,Mail,2024-05-23,email,YES,1,dataset_A,2026-05-15 16:41:45,468
A000469,Michael,Jackson,michael.jackson22@icloud.com,(394) 310-4030,1970-01-04,2019-04-14,Checking,Suspended,88677.51,,13467.6,420,213,Northeast,US,TN,67932,Branch,2024-09-25,,NO,0,dataset_A,2026-05-15 16:41:45,469
A000470,Joseph,King,joseph.king622@yahoo.com,(732) 341-1286,1975-07-18,2018-04-12,Savings,Pending,32240.7,33127.17,18195.17,450,390,Southeast,US,NV,96627,Referral,2025-02-22,,NO,0,dataset_A,2026-05-15 16:41:45,470
A000471,Anthony,Jones,anthony.jones946@yahoo.com,(349) 984-4117,1978-02-22,2005-05-23,Money Market,Suspended,1000.78,24096.45,19187.61,821,460,Northeast,US,HI,72707,Social Media,2023-01-14,,NO,0,dataset_A,2026-05-15 16:41:45,471
